group,role,point_name,sensor_id,quantity_kind,unit,value_02_09,observed_utc,room_uuid
agent C,room temperature,OU001-RT601 SpaceTemp,61caa988-e2a3-47f0-9405-3361947642ac,Temperature,Celsius,22.64203643798828,2026-09-02T06:34:53,
agent C,room temperature,OU001-RT601 SpaceTemp,2fa0ca97-e4dc-4ebf-8bd0-19e52f676a31,Temperature,Celsius,23.925025939941406,2026-09-02T06:34:53,
agent C,room temperature,OU001-RT601 SpaceTemp,e2cef0c5-fa6a-46b9-a8e6-95cf93ed9303,Temperature,Celsius,22.31998634338379,2026-09-02T06:34:52,
agent C,room temperature,OU001-RT601 SpaceTemp,4458dbb4-dbc2-4f7a-92a5-5ec4e6c914ab,Temperature,Celsius,22.530685424804688,2026-09-02T06:34:53,
agent C,room temperature,OU001-RT601 SpaceTemp,556d79a8-24d7-4456-ae9a-85ef1566b80a,Temperature,Celsius,22.526029586791992,2026-09-02T06:34:52,
agent C,room temperature,OU001-RT601 SpaceTemp,2a3c47be-38a2-4540-9eae-690f819774f4,Temperature,Celsius,22.906612396240234,2026-09-02T06:34:54,
agent C,room temperature,OU001-RT601 SpaceTemp,356293e0-9221-460d-82b4-1b3645bd69a6,Temperature,Celsius,22.242626190185547,2026-09-02T06:34:52,
agent C,room temperature,OU001-RT601 SpaceTemp,99fbdd66-3732-4fa8-a079-a9183f8061f2,Temperature,Celsius,23.528940200805664,2026-09-02T06:34:51,
agent C,room temperature,OU001-RT601 SpaceTemp,b841e7a5-aac9-44d6-939c-0c71681b51f8,Temperature,Celsius,22.144428253173828,2026-09-02T06:34:54,
agent C,room temperature,OU001-RT601 SpaceTemp,b9fb5001-4929-4ebf-b6a5-e60dccbef18d,Temperature,Celsius,23.98992919921875,2026-09-02T06:34:52,
agent C,room temperature,OU001-RT601 SpaceTemp,c8472cdb-f08e-48b4-9160-d2d627bcd8c7,Temperature,Celsius,22.381141662597656,2026-09-02T06:34:53,
agent C,room temperature,OU001-RT601 SpaceTemp,6ac81185-cfa4-41f1-b303-9d40ce5c96dc,Temperature,Celsius,23.3239688873291,2026-09-02T06:34:52,
agent C,room temperature,OU001-RT602 SpaceTemp,4fdbc973-9413-4d63-ae58-cdc776ca5313,Temperature,Celsius,23.462636947631836,2026-09-02T06:34:52,
agent C,room temperature,OU001-RT602 SpaceTemp,5ad343ba-0e3d-4fd3-8999-c279ba46c14b,Temperature,Celsius,21.29627227783203,2026-09-02T06:34:55,
agent C,room temperature,OU001-RT602 SpaceTemp,3718bef1-41ca-4737-a2e7-970226b369ad,Temperature,Celsius,22.49917221069336,2026-09-02T06:34:54,
agent C,room temperature,OU001-RT602 SpaceTemp,6c44ba46-b220-4396-9d58-c01cc9edb0d6,Temperature,Celsius,23.138517379760742,2026-09-02T06:34:52,
agent C,room temperature,OU001-RT603 SpaceTemp,ce84dca8-328a-4613-9e27-edc3b12bcd22,Temperature,Celsius,22.08574104309082,2026-09-02T06:34:54,
agent C,presence,-OU001-RB601 Motion,2658236b-28aa-4944-95a8-e710a4bcb54d,Presence,BooleanDetection,0.0,2026-09-02T06:34:54,
agent C,presence,-OU001-RB602 Motion,1762086a-8701-420d-a481-800944a45d6a,Presence,BooleanDetection,0.0,2026-09-02T06:34:54,
agent C,presence,-OU001-RB603 Motion,f634cf95-1fd0-4bd4-b5f8-b48f3a6d3dbb,Presence,BooleanDetection,0.0,2026-09-02T06:34:54,
agent C,presence,OU001-RT601 Motion,6b6d0193-98c4-4b88-b57a-43c28ca41391,Presence,BooleanDetection,1.0,2026-09-02T06:34:51,
agent C,presence,OU001-RT601 Motion,6064acf2-3f16-459e-b71d-d914d17ceb32,Presence,BooleanDetection,0.0,2026-09-02T06:34:52,
agent C,presence,OU001-RT601 Motion,1a864781-67ff-48bf-8076-cd8e42a87ddd,Presence,BooleanDetection,0.0,2026-09-02T06:34:54,
agent C,presence,OU001-RT601 Motion,a28a4abe-6ab9-4196-9287-b4d7d7403071,Presence,BooleanDetection,0.0,2026-09-02T06:34:53,
agent C,presence,OU001-RT601 Motion,a190d6a1-ee7f-4212-8290-3d64c4203282,Presence,BooleanDetection,0.0,2026-09-02T06:34:53,
agent C,presence,OU001-RT601 Motion,19331ec9-afbc-4cdf-a7a0-20e5f5a35303,Presence,BooleanDetection,0.0,2026-09-02T06:34:52,
agent C,presence,OU001-RT601 Motion,70a29eb8-fbab-42ed-aba0-5b6747f76f9c,Presence,BooleanDetection,0.0,2026-09-02T06:34:53,
agent C,presence,OU001-RT601 Motion,d5a3b9a0-951f-4f29-9a08-5cda8d9c63d8,Presence,BooleanDetection,0.0,2026-09-02T06:34:52,
agent C,presence,OU001-RT601 Motion,62281be0-740b-4f6a-85a9-9329bd29f280,Presence,BooleanDetection,0.0,2026-09-02T06:34:54,
agent C,presence,OU001-RT601 Motion,88be5531-dba7-409b-8329-484182ac969c,Presence,BooleanDetection,0.0,2026-09-02T06:34:51,
agent C,presence,OU001-RT601 Motion,d85123d6-2c58-4cec-a7f5-ab3f993c022f,Presence,BooleanDetection,0.0,2026-09-02T06:34:54,
agent C,presence,OU001-RT601 Motion,4a240e11-d844-4d45-a23b-7639fdc7851e,Presence,BooleanDetection,1.0,2026-09-02T06:34:51,
agent C,presence,OU001-RT601 Motion,cff582f4-c22b-41c9-8990-17be962ec390,Presence,BooleanDetection,0.0,2026-09-02T06:34:54,
agent C,presence,OU001-RT601 Motion,c67a6ab3-64a5-414b-839b-a85db608979b,Presence,BooleanDetection,0.0,2026-09-02T06:34:53,
agent C,presence,OU001-RT601 Motion,04809dcb-3f7c-404d-a140-1b6466b2c714,Presence,BooleanDetection,0.0,2026-09-02T06:34:53,
agent C,presence,OU001-RT601 Motion,8b9a4f31-cef9-4232-9a64-0fc3afdb0b41,Presence,BooleanDetection,0.0,2026-09-02T06:34:53,
agent C,presence,OU001-RT601 Motion,c61f4e58-fc6e-4303-a68a-ebc07bf73562,Presence,BooleanDetection,0.0,2026-09-02T06:34:54,
agent C,presence,OU001-RT601 Motion,815a94df-15ca-4f6c-848d-6e49f79382c5,Presence,BooleanDetection,0.0,2026-09-02T06:34:54,
agent C,presence,OU001-RT601 Motion,2401015f-ba47-411a-b908-7fffc51143e9,Presence,BooleanDetection,0.0,2026-09-02T06:34:52,
agent C,presence,OU001-RT601 Motion,e2dc7a2f-5890-4d5d-937d-a1337280794f,Presence,BooleanDetection,0.0,2026-09-02T06:34:54,
agent C,presence,OU001-RT601 Motion,cded52be-5959-41a3-87a6-0207fce7b99a,Presence,BooleanDetection,0.0,2026-09-02T06:34:52,
agent C,presence,OU001-RT601 Motion,b01a47b6-6400-4735-ad7a-e8a2c605da57,Presence,BooleanDetection,0.0,2026-09-02T06:34:53,
agent C,presence,OU001-RT601 Motion,64b6a003-65df-4c3d-bbd8-ca12f5f04aee,Presence,BooleanDetection,0.0,2026-09-02T06:34:52,
agent C,presence,OU001-RT601 Motion,6388fc8e-fd3b-4274-8efb-3138abecc440,Presence,BooleanDetection,0.0,2026-09-02T06:34:53,
agent C,presence,OU001-RT601 Motion,8a432eac-aeed-40a1-a886-fbc427062da0,Presence,BooleanDetection,0.0,2026-09-02T06:34:54,
agent C,presence,OU001-RT601 Motion,b47ae127-6456-4a77-b791-35e893406a78,Presence,BooleanDetection,0.0,2026-09-02T06:34:52,
agent C,presence,OU001-RT601 Motion,39f9fc92-cedd-471e-a01a-f9d628f9f8a6,Presence,BooleanDetection,0.0,2026-09-02T06:34:52,
agent C,presence,OU001-RT601 Motion,331bd2c0-00c1-45bb-80cc-c31e7f1f059d,Presence,BooleanDetection,0.0,2026-09-02T06:34:53,
agent C,presence,OU001-RT601 Motion,4fdb8280-9242-44c5-a85f-31b446632782,Presence,BooleanDetection,0.0,2026-09-02T06:34:51,
agent C,presence,OU001-RT601 Motion,0b7ad9ee-d785-4f69-b7f6-254490e1f212,Presence,BooleanDetection,0.0,2026-09-02T06:34:55,
agent C,presence,OU001-RT601 Motion,f4de26dc-fa69-4f50-971e-cf9271fd03ae,Presence,BooleanDetection,0.0,2026-09-02T06:34:52,
agent C,presence,OU001-RT601 Motion,a426471e-00ec-426c-aa2d-1d06b4bc5df4,Presence,BooleanDetection,0.0,2026-09-02T06:34:53,
agent C,presence,OU001-RT601 Motion,73640e3e-240f-4f70-8490-ea658422b611,Presence,BooleanDetection,0.0,2026-09-02T06:34:52,
agent C,presence,OU001-RT601 Motion,6ab8c9a3-043b-4aec-a2d6-eccc9e80de16,Presence,BooleanDetection,0.0,2026-09-02T06:34:54,
agent C,presence,OU001-RT601 Motion,0ddb0a42-2e1c-474a-b585-e12243bae64f,Presence,BooleanDetection,0.0,2026-09-02T06:34:51,
agent C,presence,OU001-RT601 Motion,d929349a-6d87-4ded-80a1-68758b0b09c4,Presence,BooleanDetection,0.0,2026-09-02T06:34:54,
agent C,presence,OU001-RT601 Motion,0233d332-64b9-4514-aeee-0e69fd027e0c,Presence,BooleanDetection,0.0,2026-09-02T06:34:53,
agent C,presence,OU001-RT601 Motion,19a94eaa-a59c-4ee6-a797-2346c47d47b0,Presence,BooleanDetection,0.0,2026-09-02T06:34:53,
agent C,presence,OU001-RT601 Motion,3459dc8e-f808-457a-bfe6-aba095f87fd3,Presence,BooleanDetection,0.0,2026-09-02T06:34:51,
agent C,presence,OU001-RT601 Motion,43bf8f8c-bcea-4155-8d13-21ee436f8ef4,Presence,BooleanDetection,0.0,2026-09-02T06:34:53,
agent C,presence,OU001-RT601 Motion,fa14911c-41b9-4165-8671-9cf1bf98e90d,Presence,BooleanDetection,0.0,2026-09-02T06:34:52,
agent C,presence,OU001-RT601 Motion,953a47d8-b3eb-433d-96bf-e141463f6ecb,Presence,BooleanDetection,0.0,2026-09-02T06:34:53,
agent C,presence,OU001-RT601 Motion,fa55e7f5-83e4-4917-af4c-88e6270686b2,Presence,BooleanDetection,0.0,2026-09-02T06:34:52,
agent C,presence,OU001-RT601 Motion,b4159a12-56a0-4cc5-a951-38ddb4ba60a7,Presence,BooleanDetection,0.0,2026-09-02T06:34:55,
agent C,presence,OU001-RT601 Motion,ee986221-ef83-45a8-ae56-baa2c7ff1a04,Presence,BooleanDetection,0.0,2026-09-02T06:34:53,
agent C,presence,OU001-RT601 Motion,ec1b152c-4feb-40a7-a009-e750e7879db1,Presence,BooleanDetection,0.0,2026-09-02T06:34:51,
agent C,presence,OU001-RT601 Motion,d3e198fc-c734-4608-b068-2cd3436c9a0e,Presence,BooleanDetection,0.0,2026-09-02T06:34:54,
agent C,presence,OU001-RT601 Motion,bef47e4b-6df5-4d16-aa3e-5154e7e1d596,Presence,BooleanDetection,0.0,2026-09-02T06:34:51,
agent C,presence,OU001-RT601 Motion,1c3b8636-ef84-41dd-94fa-f5c5428f3e72,Presence,BooleanDetection,0.0,2026-09-02T06:34:52,
agent C,presence,OU001-RT601 Motion,57b510fb-736a-4c7b-bdeb-0584cad61328,Presence,BooleanDetection,1.0,2026-09-02T06:34:53,
agent C,presence,OU001-RT601 Motion,1ee7e981-6efc-4d07-b4c8-d92a1d8297a3,Presence,BooleanDetection,0.0,2026-09-02T06:34:54,
agent C,presence,OU001-RT601 Motion,2bf4c7b8-339f-4add-b5b6-53f6f1170ba9,Presence,BooleanDetection,0.0,2026-09-02T06:34:52,
agent C,presence,OU001-RT602 Motion,c035721b-0043-42ea-a0a0-951f24a356d4,Presence,BooleanDetection,0.0,2026-09-02T06:34:52,
agent C,presence,OU001-RT602 Motion,93c049ce-9f88-4048-ad97-6db6c56b15f1,Presence,BooleanDetection,0.0,2026-09-02T06:34:55,
agent C,presence,OU001-RT602 Motion,674b52ae-69a5-4e45-b3a6-0b5e135d0895,Presence,BooleanDetection,0.0,2026-09-02T06:34:54,
agent C,presence,OU001-RT602 Motion,e6117d1d-58c3-4664-b2f9-66d64e780078,Presence,BooleanDetection,0.0,2026-09-02T06:34:52,
agent C,presence,OU001-RT603 Motion,8bef99cf-ad70-49e1-82ae-bc7d86bd8dcc,Presence,BooleanDetection,0.0,2026-09-02T06:34:55,
agent D,chilled water flow,C'CPlt350'Isvann'TFl401,5f9b1bfe-b0ec-4db1-9e09-2144921029c3,Temperature,Celsius,9.800000190734863,2026-09-02T06:35:38,
agent D,chilled water return,C'CPlt350'Isvann'TRt501,51223f7e-0ecd-4ec3-9d22-f2fe71f72e29,Temperature,Celsius,11.559999465942383,2026-09-02T06:35:36,
agent D,AHU flow,A'Ahu360018'FanEx'VlmC'VlmFl,40008bd1-18b6-42f9-8ff8-63332b4bc374,Flow,M3-PER-HR,0.0,2026-09-02T06:35:36,
agent D,AHU flow,A'Ahu360018'FanSu'VlmC'VlmFl,f81e20a8-7df8-40e3-8aa3-3311cf08f40a,Flow,M3-PER-HR,1350.7012939453125,2026-09-02T06:35:37,
agent D,AHU flow,A'Ahu360015'FanEx'VlmC'VlmFl,5c42e383-b021-4a32-a6f5-2df42025b969,Flow,M3-PER-HR,11807.779296875,2026-09-02T06:35:36,
agent D,AHU flow,A'Ahu360007'FanSu'VlmC'VlmFl,845dc633-e6cb-4cfa-aa5a-d26db322cfeb,Flow,M3-PER-HR,0.0,2026-09-02T06:35:37,
agent D,AHU flow,A'Ahu360016'FanSu'VlmC'VlmFl,9de527f1-1ed0-4550-9a66-5a265f02a26d,Flow,M3-PER-HR,0.0,2026-09-02T06:35:35,
agent D,AHU flow,A'Ahu360006'FanEx'VlmC'VlmFl,b93243f9-4e93-467d-bdf0-8a09a47d7ab3,Flow,M3-PER-HR,18785.216796875,2026-09-02T06:35:36,
agent D,AHU flow,A'Ahu360006'FanSu'VlmC'VlmFl,033bd7f3-abe8-4e2e-bf4c-decbf7eb526a,Flow,M3-PER-HR,24358.841796875,2026-09-02T06:35:35,
agent D,AHU flow,A'Ahu360015'FanSu'VlmC'VlmFl,82df5d13-1118-4474-9833-8460a990524b,Flow,M3-PER-HR,4452.44384765625,2026-09-02T06:35:37,
agent D,AHU flow,A'Ahu360016'FanEx'VlmC'VlmFl,bc4c4a5b-8edd-4794-96a3-4a096692f65a,Flow,M3-PER-HR,0.0,2026-09-02T06:35:35,
agent D,AHU flow,A'Ahu360007'FanEx'VlmC'VlmFl,d17bfa04-ca15-4257-ab27-fcb21e433d04,Flow,M3-PER-HR,0.0,2026-09-02T06:35:37,
agent D,AHU flow,A'Ahu360014'FanEx'VlmC'VlmFl,ba431e75-1639-4f28-8c2c-79eba1187c80,Flow,M3-PER-HR,0.0,2026-09-02T06:35:36,
agent D,AHU flow,A'Ahu360005'FanSu'VlmC'VlmFl,2cd52401-2b46-4a42-8355-791c5d692c79,Flow,M3-PER-HR,21094.07421875,2026-09-02T06:35:38,
agent D,AHU flow,A'Ahu360002'FanEx'VlmC'VlmFl,76b6ce34-17ba-4fa2-82fa-92fe07a98324,Flow,M3-PER-HR,19638.78125,2026-09-02T06:35:35,
agent D,AHU flow,A'Ahu360004'FanEx'VlmC'VlmFl,d9cdfc6c-0814-4704-a201-a826baa4b1ce,Flow,M3-PER-HR,18616.79296875,2026-09-02T06:35:37,
agent D,AHU flow,A'Ahu360002'FanSu'VlmC'VlmFl,1369238f-0f68-43cc-9591-6f48d31efa6b,Flow,M3-PER-HR,19880.462890625,2026-09-02T06:35:38,
agent D,AHU flow,A'Ahu360005'FanEx'VlmC'VlmFl,63fe9f83-02ca-43b0-aef4-eefe9ef0d728,Flow,M3-PER-HR,14630.435546875,2026-09-02T06:35:38,
agent D,AHU flow,A'Ahu360004'FanSu'VlmC'VlmFl,8e100ea9-7552-45de-8dd8-dd72e97909c9,Flow,M3-PER-HR,18437.001953125,2026-09-02T06:35:37,
agent D,AHU flow,A'Ahu360003'FanEx'VlmC'VlmFl,25e15b5c-a48a-4103-a9aa-3d9a4ccff6f7,Flow,M3-PER-HR,13429.384765625,2026-09-02T06:35:38,
agent D,AHU flow,A'Ahu360014'FanSu'VlmC'VlmFl,afbf74e2-2066-497a-8b59-275f6753d3a2,Flow,M3-PER-HR,0.0,2026-09-02T06:35:36,
agent D,AHU flow,A'Ahu360003'FanSu'VlmC'VlmFl,0c198363-13e6-45c9-b8d4-6de3aea93757,Flow,M3-PER-HR,16363.3525390625,2026-09-02T06:35:38,
agent D,free cooling,frikjoling_startmodus,e57005ec-ba1e-452c-8634-a8a7e7574d1b,State,Index,1.0,2026-09-02T06:35:35,
agent D,free cooling,RT501_b_frikjoling,7edd8021-93c9-4d53-80f5-52ef7ea66dc9,Temperature,Celsius,20.0,2026-09-02T06:35:35,
agent D,free cooling,Frikjoling,cef36778-d9a7-4d55-a9e9-5ae73f2de658,State,BooleanDetection,0.0,2026-09-02T06:35:35,
agent D,free cooling,RT901_b_frikjoling_max_utetemperatur,05543d61-c6a0-4022-af42-6571b8ed85aa,Temperature,Celsius,19.0,2026-09-02T05:52:52,
agent D,free cooling,frikjoling_modus,e7fd615a-dbdc-4a80-bdc9-57710e9fa47a,State,Index,2.0,2026-09-02T06:35:35,
agent D,free cooling,RT501_b_frikjoling,49690606-584d-4d5e-8310-8500a90ee6e2,Temperature,Celsius,20.0,2026-09-02T06:35:35,
agent D,free cooling,Frikjoling,ddba4f78-c406-4def-8bb5-b45e64a0609d,State,BooleanDetection,0.0,2026-09-02T06:35:36,
agent D,free cooling,RT901_b_frikjoling_max_utetemperatur,b8084c9d-0190-429e-8a9f-77988e56abab,Temperature,Celsius,19.0,2026-09-02T05:52:52,
recovery watch,known-bad: electrical meters all zero,Mtr'MtrEl'Flr1'ElPnl198'MtrTekn'CumEg,a0540acb-eca3-4aa3-8168-50eff2500204,ActiveEnergyTotal,KiloW-HR,0.0,2026-09-02T06:36:47,
recovery watch,known-bad: electrical meters all zero,Mtr'MtrEl'MnElH1H2'Elvtr'MtrH15'CumEg,62c18d97-a00a-4ef8-82a9-761670b98e9a,ActiveEnergyTotal,KiloW-HR,0.0,2026-09-02T06:36:47,
recovery watch,known-bad: electrical meters all zero,Mtr'MtrEl'MnElH1H2'Div'MtrElC12'CumEg,3e9ba1a8-7ab8-4399-aef9-e3b7dc5aaf6a,ActiveEnergyTotal,KiloW-HR,0.0,2026-09-02T06:36:47,
recovery watch,known-bad: electrical meters all zero,Mtr'MtrEl'MnElH1H2'Elvtr'MtrH7'CumEg,718abfd4-a7af-45d4-af0c-1ca2e3a23102,ActiveEnergyTotal,KiloW-HR,0.0,2026-09-02T06:36:47,
recovery watch,known-bad: electrical meters all zero,Mtr'MtrEl'MnElH1H2'RulleBand'MtrRB8'CumEg,c72a4241-bcdf-41de-a434-139f0b7165b7,ActiveEnergyTotal,KiloW-HR,0.0,2026-09-02T06:36:47,
recovery watch,known-bad: electrical meters all zero,Mtr'MtrEl'MnElH1H2'Div'MtrSol299'CumEg,48f8d148-0393-4309-b379-e3892eb692aa,ActiveEnergyTotal,KiloW-HR,0.0,2026-09-02T06:36:47,
recovery watch,known-bad: electrical meters all zero,Mtr'MtrEl'MnElH1H2'Elvtr'MtrH9'CumEg,4025dc75-f1b8-4c9d-b7e3-311a03d4c04a,ActiveEnergyTotal,KiloW-HR,0.0,2026-09-02T06:36:47,
recovery watch,known-bad: electrical meters all zero,Mtr'MtrEl'MnElH1H2'RulleBand'MtrRB3'CumEg,1030d0d4-01d2-48ba-b360-f242080d6ce2,ActiveEnergyTotal,KiloW-HR,0.0,2026-09-02T06:36:47,
recovery watch,known-bad: electrical meters all zero,Mtr'MtrEl'MnElH1H2'Elvtr'MtrH5'CumEg,3e2a17f7-344f-4aeb-a03b-b81c52a5d4e5,ActiveEnergyTotal,KiloW-HR,0.0,2026-09-02T06:36:47,
recovery watch,known-bad: electrical meters all zero,Mtr'MtrEl'MnElH1H2'RulleTrap'MtrRT2'CumEg,4f9805ac-3d60-4a5d-adc1-c4a04bac4a17,ActiveEnergyTotal,KiloW-HR,0.0,2026-09-02T06:36:47,
recovery watch,known-bad: electrical meters all zero,Mtr'MtrEl'MnElH1H2'ASSkap'MtrASSPV'CumEg,992a3d23-941d-4889-bb6c-0a8402c4ab3c,ActiveEnergyTotal,KiloW-HR,0.0,2026-09-02T06:36:47,
recovery watch,known-bad: electrical meters all zero,Mtr'MtrEl'MnElH1H2'ASSkap'MtrAS09'CumEg,72fd3336-9770-4204-8b43-92331552e29d,ActiveEnergyTotal,KiloW-HR,0.0,2026-09-02T06:36:47,
recovery watch,known-bad: water meters all zero,Mtr'MtrW'Flr2'Sys31010B'MtrRF422'CumVlm,9a270a13-1e83-40ae-add5-b3aa7d35f61a,Volume,CubicMeter,0.0,2026-09-02T06:36:47,
recovery watch,known-bad: water meters all zero,Mtr'MtrW'FlrU1'Sys31010A'MtrRF432'CumVlm,8ed52b20-0f94-4958-adea-6ff552863b16,Volume,CubicMeter,0.0,2026-09-02T06:36:47,
recovery watch,known-bad: water meters all zero,Mtr'MtrW'FlrU1'Sys31010B'MtrRF405'CumVlm,949a67c4-b8ae-40a3-a4c0-0566d4eafa0f,Volume,CubicMeter,0.0,2026-09-02T06:36:47,
recovery watch,known-bad: water meters all zero,Mtr'MtrW'Flr1'Sys31010B'MtrRF416'CumVlm,b342537c-a36e-41ed-ace1-2c7e0100cceb,Volume,CubicMeter,0.0,2026-09-02T06:36:47,
recovery watch,known-bad: water meters all zero,Mtr'MtrW'RB1'Sys310030'MtrRF402'CumVlm,9b58f47d-93f1-458a-8ac3-64a4feb90596,Volume,CubicMeter,0.0,2026-09-02T06:36:47,
recovery watch,known-bad: water meters all zero,Mtr'MtrW'RB1'Sys310060'MtrRF402'CumVlm,c6959fbe-aa0e-4d9b-bccc-182a7883e604,Volume,CubicMeter,0.0,2026-09-02T06:36:47,
recovery watch,known-bad: water meters all zero,Mtr'MtrW'FlrU1'Sys31010B'MtrRF404'CumVlm,a5211639-e7ee-4470-abb2-480e8088bd70,Volume,CubicMeter,0.0,2026-09-02T06:36:47,
recovery watch,known-bad: water meters all zero,Mtr'MtrW'FlrU1'Sys31010B'MtrRF403'CumVlm,c6bfb636-ade3-4399-9bd7-18866460876c,Volume,CubicMeter,0.0,2026-09-02T06:36:47,
recovery watch,known-bad: water meters all zero,Mtr'MtrW'RB1'Sys310050'MtrRF401'CumVlm,ba82e300-5d7a-432f-be30-df146246ed18,Volume,CubicMeter,0.0,2026-09-02T06:36:47,
recovery watch,known-bad: water meters all zero,Mtr'MtrW'RB1'Sys310030'MtrRF501'CumVlm,76063db3-9a83-41bd-8c2b-e199e6719c6f,Volume,CubicMeter,0.0,2026-09-02T06:36:47,
recovery watch,known-bad: water meters all zero,Mtr'MtrW'RB1'Sys310060'MtrRF401'CumVlm,791f20a6-6452-455f-b3af-f19257f0835e,Volume,CubicMeter,0.0,2026-09-02T06:36:47,
recovery watch,known-bad: water meters all zero,Mtr'MtrW'Flr1'Sys31010B'MtrRF412'CumVlm,cb54ab85-89c2-4303-a7aa-eb3db7400f9c,Volume,CubicMeter,0.0,2026-09-02T06:36:47,
recovery watch,known-bad: plant cooling meter dead,Mtr'MtrEg'RB1'Sys370010'MtrOE401'Fl,06bbe648-42da-44ab-a4f0-dee3c50ead08,Flow,M3-PER-HR,0.0,2026-09-02T06:35:35,
recovery watch,known-bad: plant cooling meter dead,Mtr'MtrEg'RB1'Sys370010'MtrOE401'TRt,91826b65-b5e7-4033-98e9-4fd670b148ab,Temperature,Celsius,0.0,2026-09-02T06:35:35,
recovery watch,known-bad: plant cooling meter dead,Mtr'MtrEg'RB1'Sys370010'MtrOE401'CumVlm,241e2764-890f-45cf-8fc2-8c7cdfa96241,Volume,CubicMeter,0.0,2026-09-02T06:36:47,
recovery watch,known-bad: plant cooling meter dead,Mtr'MtrEg'RB1'Sys370010'MtrOE401'Pwr,dc6c1b95-e775-4a13-924e-93ae0576df18,ActivePowerTotal,Watt,0.0,2026-09-02T06:35:35,
recovery watch,known-bad: plant cooling meter dead,Mtr'MtrEg'RB1'Sys370010'MtrOE401'CumEg,e8e7ea46-2d5e-4ee2-8c5c-b57c3ecad849,EnergyTotal,KiloW-HR,0.0,2026-09-02T06:36:47,
recovery watch,known-bad: plant cooling meter dead,Mtr'MtrEg'RB1'Sys370010'MtrOE401'CumEgC,e26e7fbf-ba01-4d35-8955-b12ab5d754e4,EnergyTotal,KiloW-HR,0.0,2026-09-02T06:36:47,
recovery watch,known-bad: plant cooling meter dead,Mtr'MtrEg'RB1'Sys370010'MtrOE401'TFl,0a6959ea-efc4-4823-ac23-e23f0b393756,Temperature,Celsius,0.0,2026-09-02T06:35:35,
recovery watch,known-bad: utility meter temps dead,Mtr'MtrEg'RB1'Sys370Fje'MtrCFjern'Fl,243ec925-032e-4467-9cd6-247d9770761a,Flow,M3-PER-HR,0.0,2026-09-02T06:35:35,
recovery watch,known-bad: utility meter temps dead,Mtr'MtrEg'RB1'Sys370Fje'MtrCFjern'TRt,b74bcff4-bcab-45e8-8a03-03f08aabd130,Temperature,Celsius,0.0,2026-09-02T06:35:35,
recovery watch,known-bad: utility meter temps dead,Mtr'MtrEg'RB1'Sys320Fje'MtrHFjern'Fl,229ac9ab-3f83-47da-b6a1-1de49c7cb195,Flow,M3-PER-HR,0.0,2026-09-02T06:35:35,
recovery watch,known-bad: utility meter temps dead,Mtr'MtrEg'RB1'Sys320Fje'MtrHFjern'TFl,3e38a739-f4b1-4744-b978-350974f5fa21,Temperature,Celsius,0.0,2026-09-02T06:35:35,
recovery watch,known-bad: utility meter temps dead,Mtr'MtrEg'RB1'Sys320Fje'MtrHFjern'Pwr,42bf95a5-b0d0-4b50-b0a8-76b08053fbe2,ActivePowerTotal,Watt,0.0,2026-09-02T06:35:35,
recovery watch,known-bad: utility meter temps dead,Mtr'MtrEg'RB1'Sys370Fje'MtrCFjern'Pwr,d0d8fd05-02bc-46df-a452-8dd8d76b6294,ActivePowerTotal,Watt,0.0,2026-09-02T06:35:35,
recovery watch,known-bad: utility meter temps dead,Mtr'MtrEg'RB1'Sys370Fje'MtrCFjern'TFl,569c967c-acd3-4fcb-82f6-8630d6c53610,Temperature,Celsius,0.0,2026-09-02T06:35:35,
recovery watch,known-bad: utility meter temps dead,Mtr'MtrEg'RB1'Sys320Fje'MtrHFjern'TRt,3d597d03-a848-494d-a5e0-0de283213b06,Temperature,Celsius,0.0,2026-09-02T06:35:35,
recovery watch,known-bad: CO2 sentinel,RPltA2'202'Vav14.CO2R,f51c24eb-c80c-47c1-97bf-197c2f042078,CO2,PartsPerMillion,0.0,2026-09-02T06:35:36,
recovery watch,known-bad: CO2 sentinel,RPltA2'207'Vav14.CO2R,c52b2f3f-7ddd-42cd-8dde-dda56f008231,CO2,PartsPerMillion,0.0,2026-09-02T06:35:36,
recovery watch,known-bad: CO2 sentinel,RPltA2'223'Vav14.CO2R,976e4214-043a-47ec-b5ed-399bff1caf89,CO2,PartsPerMillion,0.0,2026-09-02T06:35:36,
recovery watch,known-bad: CO2 sentinel,RPltB2'259'Vav14.CO2R,6372cd13-dba7-456d-b680-1d5ada73c543,CO2,PartsPerMillion,65535.0,2026-09-02T06:35:39,
recovery watch,known-bad: CO2 sentinel,RPltA2'227'Vav14.CO2R,fe9ceec0-507e-4420-a574-ecb48a2ef6f9,CO2,PartsPerMillion,0.0,2026-09-02T06:35:36,
recovery watch,known-bad: CO2 sentinel,RPltA2'220'Vav14.CO2R,cb9c5999-794c-45ae-b2f2-e8d23abee50f,CO2,PartsPerMillion,0.0,2026-09-02T06:35:36,
recovery watch,known-bad: CO2 sentinel,RPltA2'208'Vav14.CO2R,12bb1247-9f00-456d-af4f-1e28a9bb5809,CO2,PartsPerMillion,0.0,2026-09-02T06:35:37,
recovery watch,known-bad: CO2 sentinel,RPltA2'211S'Vav14.CO2R,6dc97b3d-bd97-4175-989e-036de6d3b4d8,CO2,PartsPerMillion,0.0,2026-09-02T06:35:37,
